MLS Number,Property Type,Status,Street Number,Street Name,Unit Number,City/Location,Zip Code,County,List Price,Close Price,Close Date,Area,Subdivision,Master Planned Community,Market Area,School District,School Elementary,School Middle,School High,Building SqFt,Price Sq Ft List,Price Sq Ft Sold,Lot Size,Acres,Price Acre List,Price Acre Sales,Year Built,Bedrooms,Baths Full,Baths Half,Baths Total,Room Count,Fireplaces Number,Stories,New Construction,New Construction Desc,Pool Private,No Of Garage Cap,Style,DOM,CDOM,List Office MLSID,List Office Name,List Agent MLSID,List Agent Full Name,Selling Office MLSID,Selling Office Name,Selling Agent MLSID,Selling Agent Full Name,Realist Owner Name,Last Change Timestamp,List Date 
84402552,Single-Family,Sold,14814,Elkins,,Houston,77060,Harris,$53000,$53000,01/05/2010 12:00:00 AM,34,GREEN RIDGE NORTH 7,,Aldine Area,1 - Aldine,THOMPSON ELEMENTARY SCHOOL (ALDINE),STOVALL MIDDLE SCHOOL,ALDINE HIGH SCHOOL,1085,$48.85,$48.85,5775,,,,1970,3,2,0,2,8,,1,False,,False,1,Traditional,10,10,CCDV01,CCD Ventures,DIXONM,Rose Dixon,DCOR01,Delcor International Realty,ELYXOCH,Edna Corona,,,12/04/2009 12:00:00 AM
68693991,Single-Family,Sold,4935,Kilkenny,,Houston,77048,Harris,$58900,$53000,01/07/2010 12:00:00 AM,3,KING ESTATES SEC 3,,Medical Center South,27 - Houston,LAW ELEMENTARY SCHOOL,OTHER,STERLING HIGH SCHOOL (HOUSTON),1516,$38.85,$34.96,6270,,,,1978,3,2,0,2,9,,1,False,,False,2,Traditional,62,62,KWHM01,Keller Williams Realty Metropolitan,jlaw,James Lawson,KWHM01,Keller Williams Realty Metropolitan,jillabel,Jill Abel,,,10/17/2009 12:00:00 AM
1332737,Single-Family,Sold,702,Lobit,,Baytown,77520,Harris,$59900,$52630,01/13/2010 12:00:00 AM,2,WRIGHT JOHN W,,Baytown/Harris County,23 - Goose Creek,ASHBEL SMITH ELEMENTARY SCHOOL,HORACE MANN J H,LEE HIGH SCHOOL (GOOSE CREEK),1451,$41.28,$36.27,6050,,,,1947,3,1,0,1,9,,1,False,,False,0,Traditional,397,631,KMCK01,"Krisher-McKay, Inc., REALTORS",KC,Karla Opryshek,CNRE05,Vista Properties,fonp,Patty Fonseca,,,12/02/2008 12:00:00 AM
36471949,Single-Family,Sold,7030,Sandswept,,Houston,77086,Harris,$45500,$52280,01/01/2010 12:00:00 AM,11,NORTHWEST PARK SEC 1 & R/P,,Aldine Area,1 - Aldine,CARMICHAEL ELEMENTARY SCHOOL,SHOTWELL MIDDLE SCHOOL,DAVIS HIGH SCHOOL (ALDINE),1244,$36.58,$42.03,7150,,,,1976,3,2,0,2,8,1,1,False,,False,2,Traditional,20,20,GGPR09,BHGRE Gary Greene,SJOHNSON,Sue Johnson,OMEG01,Omega Real Estate,SALAZAR,Roger Salazar,,,12/08/2009 12:00:00 AM
8376424,Single-Family,Sold,14511,Flair,,Houston,77049,Harris,$55200,$52250,01/21/2010 12:00:00 AM,2,PINE TRAILS SEC 4,,North Channel,21 - Galena Park,PURPLE SAGE ELEMENTARY SCHOOL (GALENA PARK),CUNNINGHAM MIDDLE SCHOOL (GALENA PARK),NORTH SHORE SENIOR HIGH SCHOOL,1769,$31.20,$29.54,7440,,,,1978,3,2,0,2,6,1,1,False,,False,0,Traditional,75,75,CCDV01,CCD Ventures,DIXONM,Rose Dixon,GARL01,Century 21 Garlington & Assoc.,HAMB,Bruce Ham,,,02/03/2009 12:00:00 AM
97421794,Single-Family,Sold,2619,Autumn Springs,,Spring,77373,Harris,$54900,$52000,01/08/2010 12:00:00 AM,12,SPRING RIDGE,,Spring East,48 - Spring,SMITH ELEMENTARY SCHOOL (SPRING),RICKY C BAILEY M S,SPRING HIGH SCHOOL,1627,$33.74,$31.96,4860,,,,1984,3,2,0,2,8,1,1,False,,False,1,Traditional,40,103,CXCL01,Xcel Properties,WEASTERM,Michael Weaster,CHCL01,New Home Realty Group,BRichards,Brian Richards,,,11/13/2009 12:00:00 AM
76264844,Single-Family,Sold,7506,Log Cradle,,Houston,77041,Harris,$55000,$52000,01/29/2010 12:00:00 AM,8,CHIMNEY HILL SEC 3,,Copperfield Area,13 - Cypress-Fairbanks,HAIRGROVE ELEMENTARY SCHOOL,LABAY MIDDLE SCHOOL,CYPRESS FALLS HIGH SCHOOL,985,$55.84,$52.79,6490,,,,1980,2,1,0,1,2,1,1,False,,False,1,Contemporary/Modern,60,60,RJFE01,First Class Realty,ferrier,Trish Ferrier,RELM01,Realm Real Estate Professional,mcambria,Mark Cambria,,,11/12/2009 12:00:00 AM
37993544,Single-Family,Sold,6602,Coachgate,,Spring,77373,Harris,$54000,$51000,01/29/2010 12:00:00 AM,12,GREENGATE PLACE,,Spring East,48 - Spring,ANDERSON ELEMENTARY SCHOOL (SPRING),DUEITT MIDDLE SCHOOL,SPRING HIGH SCHOOL,1579,$34.20,$32.30,7475,,,,1978,3,2,0,2,7,1,1,False,,False,2,Traditional,30,30,GGPR21,BHGRE Gary Greene,terriw,Theresa Wehrmeister,RMNW01,"RE/MAX Northwest, REALTORS",CUTHRELL,Gregory Cuthrell,,,12/30/2009 12:00:00 AM
17127004,Single-Family,Sold,17111,Loch Raven,,Houston,77060,Harris,$50900,$50900,01/27/2010 12:00:00 AM,12,GREENBRIAR NORTH PATIO HMS,,Aldine Area,1 - Aldine,CALVERT ELEMENTARY SCHOOL,LEWIS MIDDLE SCHOOL,DAVIS HIGH SCHOOL (ALDINE),1279,$39.80,$39.80,5000,,,,2006,3,2,0,2,6,,1,False,,False,1,Traditional,34,34,INVR01,"Beltway Realty, Inc.",COOPERJD,Jacqueline Cooper,MYTA01,Home Court Properties,SILVAG,Silvia Gonzalez,,,11/04/2009 12:00:00 AM
32959735,Single-Family,Sold,13707,Vira,,Houston,77014,Harris,$56500,$50200,01/08/2010 12:00:00 AM,13,SABLECHASE,,1960/Cypress Creek South,48 - Spring,BENEKE ELEMENTARY SCHOOL,EDWIN M WELLS MIDDLE SCHOOL,WESTFIELD HIGH SCHOOL,1088,$51.93,$46.14,5980,,,,1984,3,2,0,2,8,1,1,False,,False,2,Traditional,79,79,AMIH01,A.M. Real Estate,ELLISBEC,Becky Ellis,nonmls,Non-MLS,nonmls,Non-MLS Agent,,,09/21/2009 12:00:00 AM
32049610,Single-Family,Sold,7723,El Rancho,,Houston,77087,Harris,$57500,$50000,01/27/2010 12:00:00 AM,3,SIMS BAYOU EST 2,,Hobby Area,27 - Houston,CORNELIUS ELEMENTARY SCHOOL,HARTMAN MIDDLE SCHOOL,STERLING HIGH SCHOOL (HOUSTON),1166,$49.31,$42.88,6844,,,,1950,3,1,0,1,3,,1,False,,False,2,Ranch,24,24,YNMO01,Denenburg Realty & Valuation,DAVDEN,David Denenburg,CENR01,Century 21 Ross Group,LeArner,Leyla Arner,,,12/23/2009 12:00:00 AM
54840246,Single-Family,Sold,6146,Belmark,,Houston,77033,Harris,$84900,$50000,01/19/2010 12:00:00 AM,3,Belfort Park,,Medical Center South,27 - Houston,MADING ELEMENTARY SCHOOL,OTHER,STERLING HIGH SCHOOL (HOUSTON),1235,$68.74,$40.49,7222,,,,1950,3,2,0,2,3,,1,False,,False,1,Traditional,14,125,RSOH01,NetWorth Realty of Houston LLC,jmazz,Jeffrey Mazzolini,RSOH01,NetWorth Realty of Houston LLC,jmazz,Jeffrey Mazzolini,,,12/24/2009 12:00:00 AM
5894294,Single-Family,Sold,2504,Blueberry,,Pasadena,77502,Harris,$59350,$50000,01/29/2010 12:00:00 AM,6,PARKVIEW MANOR 1,,Pasadena,41 - Pasadena,FISHER ELEMENTARY SCHOOL (PASADENA),PARKVIEW INTERMEDIATE SCHOOL,SAM RAYBURN HIGH SCHOOL,1242,$47.79,$40.26,6720,,,,1959,3,1,1,1.1,8,,1,False,,False,1,Traditional,30,30,RANK01,J.D. Rankin and Associates,RANKINJD,Joel Rankin,RSOH01,NetWorth Realty of Houston LLC,SEVCIK,Joseph Sevcik,,,12/15/2009 12:00:00 AM
88514646,Single-Family,Sold,212,Belmont,,Tomball,77375,Harris,$59900,$50000,01/29/2010 12:00:00 AM,14,CHERRY ST UNR,,Tomball,53 - Tomball,TOMBALL ELEMENTARY SCHOOL,TOMBALL INTERMEDIATE SCHOOL,TOMBALL HIGH SCHOOL,1034,$57.93,$48.36,9000,,,,1960,3,1,0,1,7,,1,False,,False,0,Traditional,43,635,CPAR01,Carolyn Parker & Assoc. LLC,ZEITZ,Carol Zeitz,GLOB01,Global & Company Real Estate,HEFFM,Marie Heffernan,,,11/26/2009 12:00:00 AM
93526307,Single-Family,Sold,1801,Mcclelland,,Houston,77093,Harris,$65000,$50000,01/06/2010 12:00:00 AM,9,CROYDEN GARDENS,,Northside,27 - Houston,BERRY ELEMENTARY SCHOOL (HOUSTON),PATRICK HENRY MIDDLE SCHOOL,KASHMERE HIGH SCHOOL,2508,$25.92,$19.94,24000,,,,1940,6,2,0,2,11,,1,False,,False,1,Traditional,34,34,KWPR01,Keller Williams Professionals,MLABORDE,Mary LaBorde,HBMP01,HBMP Realty,rcansale,Rita Cannon,,,11/18/2009 12:00:00 AM
66863411,Single-Family,Sold,3823,Trevor Hill,,Houston,77066,Harris,$49000,$50000,01/13/2010 12:00:00 AM,13,NORTHCLIFFE MANOR SEC 6,,1960/Cypress Creek South,32 - Klein,KAISER ELEMENTARY SCHOOL,WUNDERLICH INTERMEDIATE SCHOOL,KLEIN FOREST HIGH SCHOOL,1200,$40.83,$41.67,5523,,,,1982,3,1,0,1,6,,1,False,,False,0,Traditional,18,18,MONI01,The Houston Real  Estate Group,MYRICK,Lorenza Myrick,DRMH01,"Dream Home Realty, LLC",CGA,Christian Aguilera,,,10/16/2009 12:00:00 AM
35756854,Single-Family,Sold,7935,Kellwood,,Houston,77040,Harris,$50000,$50000,01/20/2010 12:00:00 AM,11,WOODLAND OAKS,,Northwest Houston,13 - Cypress-Fairbanks,REED ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),DEAN MIDDLE SCHOOL,JERSEY VILLAGE HIGH SCHOOL,1251,$39.97,$39.97,6400,,,,1978,3,2,0,2,9,0,1,False,,False,2,Traditional,82,82,TRPR01,"The Treadstone Realty Group,",PRIMEAUX,Kirt Primeaux,LSCP01,Pinnacle Realty Group,RHAJDIK,Ryan Hajdik,,,09/25/2009 12:00:00 AM
58394614,Single-Family,Sold,20203,Beechview,,Katy,77449,Harris,$86000,$50000,01/05/2010 12:00:00 AM,25,WESTGREEN 2,,Katy - North,30 - Katy,SUNDOWN ELEMENTARY SCHOOL (KATY),MORTON RANCH JUNIOR HIGH SCHOOL,MORTON RANCH HIGH SCHOOL,1028,$83.66,$48.64,6825,,,,1983,3,2,0,2,8,1,1,False,,False,2,Traditional,228,228,TDSR01,Trend Setter Realty,ABANTE,Marin Abante,TDSR01,Trend Setter Realty,ABANTE,Marin Abante,,,04/27/2009 12:00:00 AM
46059213,Single-Family,Sold,7732,Sutters Field,,Houston,77072,Harris,$49900,$49900,01/28/2010 12:00:00 AM,28,TWO WORLDS,,Alief,2 - Alief,LIESTMAN ELEMENTARY SCHOOL,KILLOUGH MIDDLE SCHOOL,OTHER,1412,$35.34,$35.34,0,,,,1980,3,2,1,2.1,5,1,2,False,,False,2,Other Style,0,839,RELM01,Realm Real Estate Professional,zamora,Maria Escobar,RELM01,Realm Real Estate Professional,hildag,Hilda Garfias,,,01/26/2010 12:00:00 AM
70543141,Single-Family,Sold,22311,Roseville,,Spring,77389,Harris,$64800,$49875,01/25/2010 12:00:00 AM,14,FOREST NORTH 2 & RP,,Spring/Klein,32 - Klein,KREINHOP ELEMENTARY SCHOOL,SCHINDEWOLF INTERMEDIATE SCHOOL,KLEIN COLLINS HIGH SCHOOL,1284,$50.47,$38.84,7150,,,,1978,3,2,0,2,8,,1,False,,False,2,Traditional,181,194,MELR01,Century 21 Melrose & Co.,HILLROBT,Robert Hill,MELR01,Century 21 Melrose & Co.,HILLROBT,Robert Hill,,,05/20/2009 12:00:00 AM
73724644,Single-Family,Sold,8803,Cold Lake,,Houston,77088,Harris,$54900,$49000,01/21/2010 12:00:00 AM,11,INWOOD FOREST VLG,,Northwest Houston,1 - Aldine,STOVALL ACADEMY,HOFFMAN MIDDLE SCHOOL,EISENHOWER HIGH SCHOOL,1702,$32.26,$28.79,4275,,,,1982,3,2,1,2.1,10,1,2,False,,False,2,Traditional,0,2,MRCY01,"The Mercury Alliance, LLC",hdro,Heather Drogaris,nonmls,Non-MLS,nonmls,Non-MLS Agent,,,12/18/2009 12:00:00 AM
56806691,Single-Family,Sold,4815,Fitzwater,,Spring,77373,Harris,$32000,$49000,01/05/2010 12:00:00 AM,12,FAIRFAX 2,,Spring East,48 - Spring,MILDRED JENKINS ELEMENTARY SCHOOL,DUEITT MIDDLE SCHOOL,SPRING HIGH SCHOOL,1843,$17.36,$26.59,6050,,,,1977,3,2,0,2,3,,2,False,,True,2,Traditional,10,10,RAUF01,"Samrauf Properties, Inc.",HAMEDR,Hamed Rauf,RAUF01,"Samrauf Properties, Inc.",HAMEDR,Hamed Rauf,,,11/23/2009 12:00:00 AM
82574400,Single-Family,Sold,4627,Hickorygate,,Spring,77373,Harris,$54900,$48500,01/12/2010 12:00:00 AM,12,BIRNAM WOOD SEC 5,,Spring East,48 - Spring,MILDRED JENKINS ELEMENTARY SCHOOL,DUEITT MIDDLE SCHOOL,SPRING HIGH SCHOOL,1280,$42.89,$37.89,6050,,,,1982,3,2,0,2,7,1,1,False,,False,2,Traditional,19,19,RMNW01,"RE/MAX Northwest, REALTORS",KATIEK,Katie Paulsen,RELM02,Realm Real Estate Professional,kiraone,Edward Weaver,,,12/15/2009 12:00:00 AM
36017741,Single-Family,Sold,9246,Opelika,,Houston,77080,Harris,$45000,$48101,01/27/2010 12:00:00 AM,24,OUTPOST EST 4,,Spring Branch,49 - Spring Branch,BUFFALO CREEK ELEMENTARY SCHOOL,NORTHBROOK MIDDLE SCHOOL,NORTHBROOK HIGH SCHOOL,1299,$34.64,$37.03,9720,,,,1957,3,1,0,1,4,,1,False,,False,1,Traditional,8,8,FRIC01,Federal Realty & Investment Co,LAMIDI,Joseph Lamidi,FRIC01,Federal Realty & Investment Co,LAMIDI,Joseph Lamidi,,,12/31/2009 12:00:00 AM
58090543,Single-Family,Sold,23918,Spring Mill,,Spring,77373,Harris,$52900,$48000,01/13/2010 12:00:00 AM,12,NORTH SPRING SEC 1 UNR & R/P,,Spring East,48 - Spring,SMITH ELEMENTARY SCHOOL (SPRING),RICKY C BAILEY M S,SPRING HIGH SCHOOL,1748,$30.26,$27.46,8750,,,,1974,3,2,0,2,9,1,1,False,,False,2,Traditional,16,257,PERF01,"Performance Realty, Inc.",MARKSMIL,Miles Marks,PERF01,"Performance Realty, Inc.",MARKSMIL,Miles Marks,,,12/19/2009 12:00:00 AM
50645215,Single-Family,Sold,15531,Martineau,,Houston,77032,Harris,$48000,$48000,01/08/2010 12:00:00 AM,12,GREENBRIAR COLONY TOWNHOUSES,,Aldine Area,1 - Aldine,CALVERT ELEMENTARY SCHOOL,ALDINE MIDDLE SCHOOL,NIMITZ HIGH SCHOOL (ALDINE),1482,$32.39,$32.39,3350,,,,1999,4,2,1,2.1,7,,2,False,,False,1,Traditional,35,35,INVR01,"Beltway Realty, Inc.",COOPERJD,Jacqueline Cooper,TXGY01,Southwest Realty Group,jchu,Jeannette Chu,,,11/13/2009 12:00:00 AM
27769997,Single-Family,Sold,4915,Gammage,,Houston,77021,Harris,$48000,$48000,01/29/2010 12:00:00 AM,4,MACGREGOR PARK EST 3,,University Area,27 - Houston,PECK ELEMENTARY SCHOOL,CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,1444,$33.24,$33.24,6798,,,,1950,4,2,0,2,4,,1,False,,False,0,Traditional,95,209,FTRS01,1st Texas Realty Services,POLNIAZC,Chet Polniazek,FTRS01,1st Texas Realty Services,POLNIAZC,Chet Polniazek,,,09/09/2009 12:00:00 AM
89250609,Single-Family,Sold,406,Holtman,,Houston,77060,Harris,$49000,$48000,01/29/2010 12:00:00 AM,34,NORTHFIELD PLACE,,Aldine Area,1 - Aldine,ODOM ELEMENTARY SCHOOL (ALDINE),STOVALL MIDDLE SCHOOL,ALDINE HIGH SCHOOL,1204,$40.70,$39.87,12600,,,,1984,2,2,0,2,7,0,1,False,,False,0,Traditional,117,263,RMXJ01,Texas Real Estate Pro,SMITHT,Terry Smith,RMXJ01,Texas Real Estate Pro,SMITHT,Terry Smith,,,05/08/2009 12:00:00 AM
71200992,Single-Family,Sold,3106,Lorikeet,,Spring,77373,Harris,$38000,$47500,01/21/2010 12:00:00 AM,12,CYPRESS TRAILS OF TIMBER LAN,,Spring East,48 - Spring,GLORIA MARSHALL ELEMENTARY SCHOOL,RICKY C BAILEY M S,SPRING HIGH SCHOOL,1099,$34.58,$43.22,4620,,,,1984,3,2,0,2,8,1,1,False,,False,1,Traditional,10,10,OLDE01,Olde Homestead Properties of,MISSB,Barbara Gardner,OLDE01,Olde Homestead Properties of,MSRAYNA,Alisa Story,,,12/08/2009 12:00:00 AM
99085492,Single-Family,Sold,3114,Hays,,Pasadena,77503,Harris,$41950,$47200,01/18/2010 12:00:00 AM,6,DEEPWATER,,Pasadena,41 - Pasadena,DEEPWATER ELEMENTARY SCHOOL,DEEPWATER JUNIOR HIGH SCHOOL,DEER PARK HIGH SCHOOL,1356,$30.94,$34.81,5700,,,,1959,3,2,0,2,7,,1,False,,False,0,Traditional,38,38,RMFS01,RE/MAX 1st Source,BENOITM,Mark Benoit,RMAL01,Sam W. Meineke Real Estate,BDBARRON,Brian Barron,,,09/22/2009 12:00:00 AM
41254644,Single-Family,Sold,3307,Chestershire,,Pasadena,77503,Harris,$48900,$47000,01/20/2010 12:00:00 AM,6,BERKSHIRE VILLAGE,,Pasadena,41 - Pasadena,DEEPWATER ELEMENTARY SCHOOL,DEEPWATER JUNIOR HIGH SCHOOL,DEER PARK HIGH SCHOOL,1656,$29.53,$28.38,7670,,,,1955,3,1,0,1,7,0,1,False,,False,0,Traditional,9,9,IRSI01,Realtor Pros Tx,THIBODEP,Peggy Thibodeaux,IRSI01,Realtor Pros Tx,THIBODEP,Peggy Thibodeaux,,,01/04/2010 12:00:00 AM
98440082,Single-Family,Sold,7714,Smokey Wood,,Houston,77086,Harris,$49000,$47000,01/12/2010 12:00:00 AM,11,WILLOWOOD 3,,Northwest Houston,32 - Klein,EPPS ISLAND ELEMENTARY SCHOOL,KLEIN INTERMEDIATE SCHOOL,KLEIN FOREST HIGH SCHOOL,1488,$32.93,$31.59,6708,,,,1973,3,2,0,2,6,,1,False,,False,2,Ranch,2,2,TRPR01,"The Treadstone Realty Group,",COLTON,Colton Hutchins,TRPR01,"The Treadstone Realty Group,",COLTON,Colton Hutchins,,,12/21/2009 12:00:00 AM
54526286,Single-Family,Sold,5216,Willowview,,Baytown,77521,Harris,$48900,$47000,01/27/2010 12:00:00 AM,2,Decker Terrace,,Baytown/Harris County,23 - Goose Creek,TRAVIS ELEMENTARY SCHOOL (GOOSE CREEK),BAYTOWN JUNIOR HIGH SCHOOL,GOOSE CREEK MEMORIAL,1426,$34.29,$32.96,5500,0.126,,,1983,3,2,0,2,8,,1,False,,False,2,Traditional,6,6,CBSH01,Coldwell Banker Southern Homes,DWALTER,Darlene Walter,LSTR01,Kathy Cobb,LVLopez,Linda Lopez,,,12/09/2009 12:00:00 AM
96810238,Single-Family,Sold,4831,Quailgate,,Spring,77373,Harris,$47000,$47000,01/15/2010 12:00:00 AM,12,BIRNAM WOOD SEC 5,,Spring East,48 - Spring,CHET BURCHETT ELEMENTARY SCHOOL,DUEITT MIDDLE SCHOOL,SPRING HIGH SCHOOL,1280,$36.72,$36.72,6050,,,,1983,3,2,0,2,5,1,1,False,,False,2,Traditional,16,30,RMRC01,RE/MAX Realty Center,MIBARRA,Michelle Gonzales,HAGE01,John D. Hagerman,HAGE,John Hagerman,,,10/15/2009 12:00:00 AM
121424,Single-Family,Sold,315,Lorino,,Houston,77037,Harris,$49900,$47000,01/14/2010 12:00:00 AM,34,LINDSAY C W,,Aldine Area,1 - Aldine,BUSSEY ELEMENTARY SCHOOL,STOVALL MIDDLE SCHOOL,ALDINE HIGH SCHOOL,1120,$44.55,$41.96,21000,,,,1957,3,1,0,1,7,,1,False,,False,2,Traditional,71,71,TXFR01,Bay Area Elite Properties,MACRAE,Nancy Anderson,SIGM01,Sigma Realty,GALINDOJ,Santiago Galindo,,,10/07/2009 12:00:00 AM
14575993,Single-Family,Sold,8110,Kirkham,,Humble,77338,Harris,$46530,$46530,01/06/2010 12:00:00 AM,12,KENSWICK 1 RP & PT RP,,Humble Area West,1 - Aldine,JONES ELEMENTARY SCHOOL (ALDINE),TEAGUE MIDDLE SCHOOL,NIMITZ HIGH SCHOOL (ALDINE),1360,$34.21,$34.21,7800,,,,1979,3,2,0,2,3,,1,False,,False,2,Traditional,36,36,GCRE01,"God's Country Realty, Inc.",MEMAMO,Matthew Mamo,CREG01,Champions Real Estate Group,ADJohns,Aaron Johnson,,,11/09/2009 12:00:00 AM
90564141,Single-Family,Sold,12838,Joliet,,Houston,77015,Harris,$47500,$46000,01/27/2010 12:00:00 AM,2,HIDDEN FOREST 1,,North Channel,21 - Galena Park,CIMARRON ELEMENTARY SCHOOL (GALENA PARK),CUNNINGHAM MIDDLE SCHOOL (GALENA PARK),NORTH SHORE SENIOR HIGH SCHOOL,1206,$39.39,$38.14,5824,,,,1965,3,2,0,2,3,0,1,False,,False,2,Traditional,43,325,CLRK02,Clark Realty,CLARKW,Will Clark,RMAE01,RE/MAX East,LETYH,Marta Hernandez,,,12/01/2009 12:00:00 AM
25268400,Single-Family,Sold,3013,Tanglebriar,,Pasadena,77503,Harris,$50000,$45500,01/20/2010 12:00:00 AM,6,TANGLEBRIAR SEC 1,,Pasadena,41 - Pasadena,MCMASTERS ELEMENTARY SCHOOL,SANJACINTO INTERMEDIATE SCHOOL,SAM RAYBURN HIGH SCHOOL,1153,$43.37,$39.46,7500,,,,1955,3,1,0,1,3,,1,False,,False,1,Traditional,43,43,TESR01,Texas Sterling Realty Company,jayshaw,Jason Shaw,TESR01,Texas Sterling Realty Company,jayshaw,Jason Shaw,,,10/10/2009 12:00:00 AM
87636045,Single-Family,Sold,8232,Fountain,,Houston,77051,Harris,$41900,$45000,01/20/2010 12:00:00 AM,3,SUNNYSIDE PLACE LETTERED BLK,,Medical Center South,27 - Houston,YOUNG ELEMENTARY SCHOOL (HOUSTON),ATTUCKS MIDDLE SCHOOL,WORTHING HIGH SCHOOL,1293,$32.41,$34.80,5512,,,,2003,3,2,1,2.1,8,,2,False,,False,2,Traditional,0,376,RTOP01,RE/MAX Top Realty,FERRERIS,Sam Ferreri,RTOP01,RE/MAX Top Realty,TBRANNON,Terri Brannon,,,01/05/2010 12:00:00 AM
26294334,Single-Family,Sold,12510,Manor,,Houston,77072,Harris,$58000,$45000,01/22/2010 12:00:00 AM,28,TWO WORLDS 1,,Alief,2 - Alief,LIESTMAN ELEMENTARY SCHOOL,KILLOUGH MIDDLE SCHOOL,OTHER,1364,$42.52,$32.99,0,,,,1973,3,2,1,2.1,8,,2,False,,False,2,Traditional,30,30,VMRE01,"Veronica Mendoza Realty, LLC.",MENDOZAL,Luis F. Mendoza,GGPR29,BHGRE Gary Greene,MIKEG,Michael Gray,,,12/09/2009 12:00:00 AM
27811475,Single-Family,Sold,12726,Copper Mill,,Houston,77070,Harris,$59900,$45000,01/29/2010 12:00:00 AM,10,TALLOW WOOD SEC 2,,Willowbrook South,13 - Cypress-Fairbanks,HANCOCK ELEMENTARY SCHOOL (CY-FAIR),BLEYL MIDDLE SCHOOL,CYPRESS CREEK HIGH SCHOOL,1334,$44.90,$33.73,5900,,,,1982,3,1,0,1,9,,1,False,,False,1,Traditional,51,99,GGPR09,BHGRE Gary Greene,SJOHNSON,Sue Johnson,EXRS01,Executive Real Estate Services,EMERYK,Kathy Emery,,,11/25/2009 12:00:00 AM
43079448,Single-Family,Sold,1319,Globe,,Houston,77034,Harris,$33900,$45000,01/20/2010 12:00:00 AM,3,FREEWAY MANOR 2,,Hobby Area,27 - Houston,MATTHYS ELEMENTARY SCHOOL,SOUTHHOUSTON INTERMEDIATE SCHOOL,SOUTH HOUSTON HIGH SCHOOL,1288,$26.32,$34.94,6600,,,,1950,3,2,0,2,6,,1,False,,False,1,Traditional,36,36,ALON01,A'Lon Realty Co.,STOMARS,Marie Stovall,SWPT01,"Scott Wheeler Properties, LLC",KCampb,Katherine Campbell,,,11/03/2009 12:00:00 AM
79612134,Single-Family,Sold,10403,Mackenzie,,Houston,77086,Harris,$51500,$45000,01/15/2010 12:00:00 AM,11,NORTHWEST PARK SEC 5,,Aldine Area,1 - Aldine,CARMICHAEL ELEMENTARY SCHOOL,SHOTWELL MIDDLE SCHOOL,DAVIS HIGH SCHOOL (ALDINE),2167,$23.77,$20.77,8760,,,,1981,4,2,0,2,7,,1,False,,False,0,Traditional,96,323,INVR01,"Beltway Realty, Inc.",COOPERJD,Jacqueline Cooper,LOMA06,Armas Realty,ARMASB,Benito Armas,,,09/17/2009 12:00:00 AM
48401397,Single-Family,Sold,3301,Yorkshire,,Houston,77093,Harris,$55000,$45000,01/22/2010 12:00:00 AM,9,TRENTON PLACE 2,,Northside,27 - Houston,PAIGE ELEMENTARY SCHOOL,KEY MIDDLE SCHOOL,KASHMERE HIGH SCHOOL,1120,$6.11,$40.18,9000,,,,1954,3,2,0,2,6,,1,False,,False,0,Traditional,177,590,CENB01,Brown & Associates Realty Co.,GREENRIT,Rita Green,CENB01,Brown & Associates Realty Co.,BROWNSUE,Susan Brown,,,03/04/2009 12:00:00 AM
62144924,Single-Family,Sold,23531,Pebworth,,Spring,77373,Harris,$44000,$44900,01/06/2010 12:00:00 AM,12,CYPRESS TRAILS OF TIMBER LAN,,Spring East,48 - Spring,GLORIA MARSHALL ELEMENTARY SCHOOL,RICKY C BAILEY M S,SPRING HIGH SCHOOL,1036,$42.47,$43.34,4180,,,,1982,2,1,1,1.1,6,1,1,False,,False,2,Traditional,26,26,OLDE01,Olde Homestead Properties of,MISSB,Barbara Gardner,CREG01,Champions Real Estate Group,JMille,Jamin Miller,,,08/28/2009 12:00:00 AM
34758834,Single-Family,Sold,14247,Lourdes,,Houston,77049,Harris,$42900,$44500,01/13/2010 12:00:00 AM,2,PINE TRAILS SEC 1,,North Channel,21 - Galena Park,PURPLE SAGE ELEMENTARY SCHOOL (GALENA PARK),CUNNINGHAM MIDDLE SCHOOL (GALENA PARK),NORTH SHORE SENIOR HIGH SCHOOL,1568,$27.36,$28.38,8060,,,,1976,3,2,0,2,9,1,1,False,,False,2,Traditional,44,44,COLE01,"Coleman & Company, REALTORS",GHEEFISK,Marsha Fisk,PBME01,Realty Associates,FRAUSTOL,Luz Frausto,,,10/25/2009 12:00:00 AM
74130314,Single-Family,Sold,21514,Spring,,Humble,77338,Harris,$44000,$44000,01/19/2010 12:00:00 AM,12,OAK HILL ESTATES,,Humble Area West,1 - Aldine,JONES ELEMENTARY SCHOOL (ALDINE),TEAGUE MIDDLE SCHOOL,NIMITZ HIGH SCHOOL (ALDINE),1680,$26.19,$26.19,23145,,,,1998,3,2,0,2,8,1,1,False,,False,0,Other Style,21,21,COLD25,"Coldwell Banker United, REALTORS",SCHELL,Susan Schell,COLD25,"Coldwell Banker United, REALTORS",SCHELL,Susan Schell,,,12/14/2009 12:00:00 AM
